id,user_id,hotel_id,review_date,review_body,date_of_stay,room_tip,trip_type,overall_rating,value_rating,location_rating,service_rating,rooms_rating,cleanliness_rating,sleep_quality_rating,review_helpful_votes
301,49,30,Sat Nov 12 2016 09:56:07 GMT-0800 (Pacific Standard Time),I was angered by the appliances in the room. The location was relaxing. I would certainly stay here again.,Thu Nov 11 2010 01:00:12 GMT-0800 (Pacific Standard Time),You might want to try the snacks.,Friends,5,2,2,1,1,5,4,16
302,852,30,Sun Dec 31 2017 03:10:39 GMT-0800 (Pacific Standard Time),I liked the assistance in the lobby. The location was perfect. I would potentially stay here again.,Thu Apr 19 2012 01:49:56 GMT-0700 (Pacific Daylight Time),Never forget to ask for an upgrade.,Friends,5,5,5,3,3,3,1,23
303,637,30,Sun Nov 18 2018 22:44:22 GMT-0800 (Pacific Standard Time),I was delighted by the amenities in the outdoor area. The location was okay. I would not stay here again.,Tue Apr 21 2015 13:38:54 GMT-0700 (Pacific Daylight Time),I would advise everyone to tip the maids.,Families,2,4,4,5,2,3,4,21
304,733,30,Wed Apr 01 2020 17:35:33 GMT-0700 (Pacific Daylight Time),I liked the cupboards in the workout room. The location was noisy. I would definitely stay here again.,Fri Aug 16 2013 07:36:35 GMT-0700 (Pacific Daylight Time),Make sure to try the snacks.,Friends,3,1,3,2,5,3,4,26
305,669,30,Fri Dec 06 2013 01:12:17 GMT-0800 (Pacific Standard Time),I hated the amenities in the lobby. The location was okay. I would potentially stay here again.,Fri Jun 03 2011 11:30:52 GMT-0700 (Pacific Daylight Time),Never forget to request a tour of the facilities.,Couples,1,5,2,1,2,1,3,16
306,384,30,Wed Feb 10 2016 15:57:11 GMT-0800 (Pacific Standard Time),I was delighted by the refreshments in the outdoor area. The location was nothing special. I would probably not stay here again.,Mon Aug 09 2010 11:28:49 GMT-0700 (Pacific Daylight Time),Do not forget to try the snacks.,Solo,5,1,4,3,5,2,4,23
307,434,30,Sun Apr 13 2014 20:27:34 GMT-0700 (Pacific Daylight Time),I was confused by the chairs in the outdoor area. The location was horrible. I would probably not stay here again.,Sat May 18 2013 05:56:19 GMT-0700 (Pacific Daylight Time),I would advise everyone to tip the maids.,Couples,5,4,3,4,5,1,5,3
308,314,30,Fri Jan 17 2020 06:42:02 GMT-0800 (Pacific Standard Time),I was happy with the assistance in the garage. The location was nothing special. I would not stay here again.,Sat Jul 27 2019 14:25:29 GMT-0700 (Pacific Daylight Time),You might want to ask for local restaurant recommendations.,Business,5,2,1,2,2,3,4,1
309,924,30,Tue Aug 19 2014 13:36:04 GMT-0700 (Pacific Daylight Time),I liked the cupboards in the lobby. The location was okay. I would definitely stay here again.,Wed May 15 2013 22:34:03 GMT-0700 (Pacific Daylight Time),Do not forget to check out the bar.,Solo,5,2,3,4,4,5,4,12
310,688,31,Thu Jun 25 2020 10:27:12 GMT-0700 (Pacific Daylight Time),I was surprised by the chairs in the workout room. The location was horrible. I would certainly stay here again.,Wed May 27 2020 20:35:09 GMT-0700 (Pacific Daylight Time),I would advise everyone to request a tour of the facilities.,Couples,3,1,4,4,2,3,2,3
311,525,31,Tue Jun 11 2019 08:58:16 GMT-0700 (Pacific Daylight Time),I loved the chairs in the workout room. The location was perfect. I would definitely stay here again.,Fri Jun 09 2017 21:06:37 GMT-0700 (Pacific Daylight Time),Never forget to ask for local restaurant recommendations.,Friends,1,4,5,1,4,3,3,16
312,310,31,Sun Jun 10 2018 02:33:57 GMT-0700 (Pacific Daylight Time),I was angered by the refreshments in the lobby. The location was okay. I would certainly stay here again.,Tue Oct 26 2010 11:51:08 GMT-0700 (Pacific Daylight Time),Make sure to request a tour of the facilities.,Solo,2,5,3,4,5,3,5,20
313,323,31,Thu Nov 23 2017 01:48:53 GMT-0800 (Pacific Standard Time),I liked the cupboards in the room. The location was noisy. I would definitely stay here again.,Tue Apr 05 2011 12:09:34 GMT-0700 (Pacific Daylight Time),Do not check out the bar.,Families,5,2,5,4,1,1,2,29
314,468,31,Sun Jan 17 2016 22:34:21 GMT-0800 (Pacific Standard Time),I loved the amenities in the lobby. The location was perfect. I would likely stay here again.,Tue Nov 18 2014 17:56:28 GMT-0800 (Pacific Standard Time),You might want to go swimming.,Business,4,2,3,1,3,4,5,7
315,497,31,Sun Jul 28 2019 02:53:20 GMT-0700 (Pacific Daylight Time),I was surprised by the chairs in the garage. The location was okay. I would not stay here again.,Mon Mar 23 2015 10:48:20 GMT-0700 (Pacific Daylight Time),I would advise everyone to ask for local restaurant recommendations.,Couples,2,1,3,3,4,5,4,28
316,705,31,Wed Jan 18 2017 09:27:34 GMT-0800 (Pacific Standard Time),I was taken aback by the chairs in the bathroom. The location was relaxing. I would likely stay here again.,Sat May 18 2013 18:58:28 GMT-0700 (Pacific Daylight Time),You might want to ask for an upgrade.,Friends,5,3,5,1,3,4,4,4
317,798,31,Sun Feb 02 2014 00:20:05 GMT-0800 (Pacific Standard Time),I was happy with the refreshments in the workout room. The location was perfect. I would probably not stay here again.,Sat Feb 09 2013 11:01:01 GMT-0800 (Pacific Standard Time),Never ask for local restaurant recommendations.,Families,2,1,1,1,3,1,3,24
318,631,31,Tue Apr 28 2020 09:44:52 GMT-0700 (Pacific Daylight Time),I loved the assistance in the outdoor area. The location was vibrant. I would likely stay here again.,Thu Nov 26 2015 19:20:49 GMT-0800 (Pacific Standard Time),You might want to request a tour of the facilities.,Couples,5,1,1,3,2,3,2,25
319,289,31,Mon May 28 2018 16:10:26 GMT-0700 (Pacific Daylight Time),I was surprised by the amenities in the outdoor area. The location was okay. I would likely stay here again.,Sat May 19 2018 02:50:25 GMT-0700 (Pacific Daylight Time),Never forget to ask for an upgrade.,Friends,5,3,2,3,5,1,1,4
320,363,32,Thu Jul 19 2018 16:04:08 GMT-0700 (Pacific Daylight Time),I liked the cupboards in the room. The location was horrible. I would not stay here again.,Sat Sep 09 2017 12:52:25 GMT-0700 (Pacific Daylight Time),Do not forget to try the snacks.,Solo,4,5,5,5,3,1,1,10
321,549,32,Mon Dec 03 2018 08:20:50 GMT-0800 (Pacific Standard Time),I was angered by the refreshments in the outdoor area. The location was perfect. I would probably not stay here again.,Mon May 12 2014 04:15:03 GMT-0700 (Pacific Daylight Time),Never forget to ask for local restaurant recommendations.,Business,1,5,4,5,1,1,3,17
322,923,32,Tue May 26 2020 16:49:49 GMT-0700 (Pacific Daylight Time),I was delighted by the assistance in the lobby. The location was noisy. I would very likely stay here again.,Mon Aug 21 2017 06:49:01 GMT-0700 (Pacific Daylight Time),I would advise everyone to use the mini bar.,Business,1,4,1,1,4,4,3,16
323,887,32,Sun May 19 2019 20:08:58 GMT-0700 (Pacific Daylight Time),I was surprised by the assistance in the outdoor area. The location was horrible. I would certainly stay here again.,Thu Mar 14 2019 10:17:34 GMT-0700 (Pacific Daylight Time),Do not go swimming.,Solo,2,2,5,4,2,4,2,14
324,12,32,Wed Jan 28 2015 17:44:10 GMT-0800 (Pacific Standard Time),I was delighted by the amenities in the outdoor area. The location was okay. I would potentially stay here again.,Sun Jun 29 2014 16:38:49 GMT-0700 (Pacific Daylight Time),It is always recommended that you ask for local restaurant recommendations.,Friends,3,4,4,3,1,1,4,30
325,350,32,Wed Mar 27 2019 00:23:32 GMT-0700 (Pacific Daylight Time),I was angered by the refreshments in the outdoor area. The location was perfect. I would definitely stay here again.,Sat Mar 23 2019 13:30:29 GMT-0700 (Pacific Daylight Time),It is always recommended that you tip the maids.,Families,5,3,2,4,2,1,1,15
326,207,32,Mon Feb 20 2012 17:30:20 GMT-0800 (Pacific Standard Time),I liked the refreshments in the outdoor area. The location was fun. I would definitely stay here again.,Mon Mar 14 2011 12:21:53 GMT-0700 (Pacific Daylight Time),Make sure to ask for local restaurant recommendations.,Families,2,4,3,3,3,2,4,7
327,777,32,Tue Dec 13 2016 06:17:01 GMT-0800 (Pacific Standard Time),I was angered by the amenities in the workout room. The location was relaxing. I would not stay here again.,Sun Mar 31 2013 11:33:00 GMT-0700 (Pacific Daylight Time),Do not request a tour of the facilities.,Families,2,2,3,3,4,1,1,3
328,325,32,Wed Dec 18 2019 23:38:04 GMT-0800 (Pacific Standard Time),I was confused by the amenities in the room. The location was noisy. I would potentially stay here again.,Fri Aug 21 2015 16:41:31 GMT-0700 (Pacific Daylight Time),It is always recommended that you tip the maids.,Couples,3,4,3,4,4,2,1,3
329,26,32,Fri Jul 12 2019 03:48:08 GMT-0700 (Pacific Daylight Time),I hated the refreshments in the bathroom. The location was perfect. I would probably not stay here again.,Sat Jan 30 2016 18:47:37 GMT-0800 (Pacific Standard Time),Do not forget to use the mini bar.,Families,4,4,1,2,2,2,2,17
330,936,33,Sat Dec 09 2017 13:14:32 GMT-0800 (Pacific Standard Time),I was taken aback by the assistance in the lobby. The location was fun. I would potentially stay here again.,Tue Sep 11 2012 13:22:07 GMT-0700 (Pacific Daylight Time),You might want to use the mini bar.,Solo,3,2,2,2,3,5,1,10
331,30,33,Thu Jun 18 2020 05:57:19 GMT-0700 (Pacific Daylight Time),I loved the appliances in the garage. The location was okay. I would likely stay here again.,Thu Feb 13 2020 09:25:39 GMT-0800 (Pacific Standard Time),It is always recommended that you go swimming.,Friends,4,3,5,4,5,5,5,20
332,343,33,Wed Dec 02 2015 07:49:02 GMT-0800 (Pacific Standard Time),I loved the amenities in the lobby. The location was horrible. I would likely stay here again.,Sun Oct 14 2012 00:03:05 GMT-0700 (Pacific Daylight Time),Always use the mini bar.,Friends,5,3,1,1,1,5,2,13
333,767,33,Tue Jun 09 2020 12:21:14 GMT-0700 (Pacific Daylight Time),I was delighted by the cupboards in the bathroom. The location was relaxing. I would potentially stay here again.,Fri Nov 30 2018 00:20:18 GMT-0800 (Pacific Standard Time),Do not forget to ask for an upgrade.,Solo,3,4,1,3,3,1,1,17
334,575,33,Mon Mar 16 2015 19:24:59 GMT-0700 (Pacific Daylight Time),I was confused by the appliances in the outdoor area. The location was pleasant. I would very likely stay here again.,Fri Nov 09 2012 10:28:51 GMT-0800 (Pacific Standard Time),It is always recommended that you request a tour of the facilities.,Couples,4,5,5,2,4,4,4,18
335,3,33,Wed Jun 03 2020 06:15:40 GMT-0700 (Pacific Daylight Time),I was happy with the refreshments in the room. The location was pleasant. I would probably not stay here again.,Sat Oct 05 2019 17:28:51 GMT-0700 (Pacific Daylight Time),It is always recommended that you hang out in the lobby.,Friends,1,4,4,5,4,4,1,22
336,665,33,Tue Jul 18 2017 21:03:51 GMT-0700 (Pacific Daylight Time),I hated the appliances in the lobby. The location was horrible. I would probably not stay here again.,Tue Jun 04 2013 14:15:22 GMT-0700 (Pacific Daylight Time),You might want to ask for local restaurant recommendations.,Families,4,5,3,3,3,2,4,0
337,566,33,Fri Aug 30 2019 11:51:23 GMT-0700 (Pacific Daylight Time),I was confused by the refreshments in the outdoor area. The location was okay. I would probably not stay here again.,Mon Jul 02 2018 10:40:55 GMT-0700 (Pacific Daylight Time),Never forget to hang out in the lobby.,Business,5,1,3,4,4,2,5,9
338,158,33,Sun Jun 23 2019 00:36:31 GMT-0700 (Pacific Daylight Time),I was angered by the cupboards in the garage. The location was noisy. I would not stay here again.,Sun Dec 27 2015 00:38:45 GMT-0800 (Pacific Standard Time),Never forget to try the snacks.,Couples,1,4,1,5,1,4,3,4
339,889,33,Sun Apr 05 2020 22:06:37 GMT-0700 (Pacific Daylight Time),I was happy with the appliances in the outdoor area. The location was nothing special. I would definitely stay here again.,Thu Dec 29 2016 10:44:15 GMT-0800 (Pacific Standard Time),Do not forget to ask for local restaurant recommendations.,Friends,2,3,5,5,4,1,2,22
340,107,34,Wed Aug 17 2016 18:51:28 GMT-0700 (Pacific Daylight Time),I loved the amenities in the garage. The location was perfect. I would very likely stay here again.,Sat Jan 03 2015 19:35:20 GMT-0800 (Pacific Standard Time),It is always recommended that you eat at the hotel restaurant.,Friends,1,2,1,3,3,2,5,16
341,934,34,Thu Apr 11 2019 22:07:51 GMT-0700 (Pacific Daylight Time),I liked the appliances in the lobby. The location was okay. I would probably not stay here again.,Sat Aug 11 2018 08:35:51 GMT-0700 (Pacific Daylight Time),Do not check out the bar.,Friends,4,4,5,3,1,1,2,21
342,587,34,Thu Sep 22 2016 08:20:18 GMT-0700 (Pacific Daylight Time),I was happy with the appliances in the lobby. The location was pleasant. I would very likely stay here again.,Wed Jun 05 2013 23:28:17 GMT-0700 (Pacific Daylight Time),You might want to go swimming.,Business,3,2,3,3,2,5,4,2
343,32,34,Fri Mar 23 2018 20:03:31 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the workout room. The location was horrible. I would certainly stay here again.,Wed Aug 23 2017 23:19:16 GMT-0700 (Pacific Daylight Time),Do not use the mini bar.,Couples,1,5,1,5,3,1,5,13
344,653,34,Fri Feb 22 2019 12:33:11 GMT-0800 (Pacific Standard Time),I hated the amenities in the workout room. The location was perfect. I would certainly stay here again.,Sat Dec 13 2014 06:57:52 GMT-0800 (Pacific Standard Time),Never forget to ask for local restaurant recommendations.,Families,4,5,2,4,2,3,1,3
345,550,34,Tue Sep 17 2019 15:31:37 GMT-0700 (Pacific Daylight Time),I was taken aback by the amenities in the workout room. The location was horrible. I would very likely stay here again.,Mon Feb 04 2019 17:51:27 GMT-0800 (Pacific Standard Time),Never forget to tip the maids.,Business,5,2,4,1,2,5,3,23
346,690,34,Fri Jul 10 2015 21:57:57 GMT-0700 (Pacific Daylight Time),I was taken aback by the cupboards in the room. The location was pleasant. I would very likely stay here again.,Fri Mar 08 2013 19:11:31 GMT-0800 (Pacific Standard Time),Always check out the bar.,Business,1,5,5,1,5,1,4,17
347,913,34,Sun Jan 06 2019 19:33:58 GMT-0800 (Pacific Standard Time),I was taken aback by the appliances in the room. The location was pleasant. I would very likely stay here again.,Sun Sep 09 2018 17:48:05 GMT-0700 (Pacific Daylight Time),Do not forget to ask for an upgrade.,Friends,3,5,1,5,4,3,3,5
348,253,34,Wed Jun 24 2020 20:44:42 GMT-0700 (Pacific Daylight Time),I was delighted by the refreshments in the garage. The location was vibrant. I would very likely stay here again.,Thu May 28 2020 02:07:07 GMT-0700 (Pacific Daylight Time),Make sure to hang out in the lobby.,Solo,1,4,2,4,5,4,1,14
349,503,34,Sun Oct 08 2017 21:07:40 GMT-0700 (Pacific Daylight Time),I was surprised by the cupboards in the garage. The location was noisy. I would very likely stay here again.,Sun Aug 23 2015 22:53:07 GMT-0700 (Pacific Daylight Time),It is always recommended that you use the mini bar.,Couples,1,4,4,3,2,1,2,6
350,858,35,Thu Mar 31 2016 02:20:58 GMT-0700 (Pacific Daylight Time),I was confused by the appliances in the outdoor area. The location was fun. I would likely stay here again.,Wed Oct 15 2014 01:36:42 GMT-0700 (Pacific Daylight Time),It is always recommended that you try the snacks.,Families,5,4,2,1,4,2,4,22
351,828,35,Tue May 12 2020 04:49:47 GMT-0700 (Pacific Daylight Time),I liked the refreshments in the bathroom. The location was horrible. I would definitely stay here again.,Thu Feb 13 2020 18:36:33 GMT-0800 (Pacific Standard Time),It is always recommended that you go swimming.,Couples,3,3,5,3,2,3,5,15
352,407,35,Mon Sep 30 2013 04:24:43 GMT-0700 (Pacific Daylight Time),I loved the refreshments in the bathroom. The location was nothing special. I would potentially stay here again.,Wed Aug 21 2013 06:58:54 GMT-0700 (Pacific Daylight Time),Make sure to ask for local restaurant recommendations.,Friends,4,1,3,5,2,3,5,4
353,311,35,Thu May 19 2016 18:32:19 GMT-0700 (Pacific Daylight Time),I was happy with the amenities in the outdoor area. The location was nothing special. I would probably not stay here again.,Sat Oct 22 2011 02:33:26 GMT-0700 (Pacific Daylight Time),Never forget to hang out in the lobby.,Solo,5,2,2,2,1,2,2,24
354,204,35,Tue Feb 21 2017 19:50:50 GMT-0800 (Pacific Standard Time),I hated the chairs in the lobby. The location was pleasant. I would not stay here again.,Sat Jun 04 2016 12:27:56 GMT-0700 (Pacific Daylight Time),You might want to ask for local restaurant recommendations.,Couples,3,1,2,4,4,5,4,27
355,537,35,Tue Sep 23 2014 18:55:20 GMT-0700 (Pacific Daylight Time),I loved the assistance in the room. The location was relaxing. I would certainly stay here again.,Tue Jul 02 2013 18:45:26 GMT-0700 (Pacific Daylight Time),Never forget to check out the bar.,Families,2,1,2,2,1,5,3,14
356,365,35,Thu Jun 23 2016 14:59:26 GMT-0700 (Pacific Daylight Time),I was delighted by the amenities in the outdoor area. The location was pleasant. I would potentially stay here again.,Sun Feb 13 2011 01:47:02 GMT-0800 (Pacific Standard Time),It is always recommended that you use the mini bar.,Solo,4,4,1,1,3,2,3,20
